Timestamp,Open,High,Low,Close,Volume,Turnover,SuperTrendIndicator_trend,SuperTrendIndicator_value,RsiIndicator,AtrIndicator,BollingerIndicator_middle,BollingerIndicator_upper,BollingerIndicator_lower,BollingerIndicator_pb,KeltnerIndicator_middle,KeltnerIndicator_upper,KeltnerIndicator_lower,MacdIndicator_MACD,MacdIndicator_signal,MacdIndicator_histogram,WilliamsRIndicator,KsiIndicator_kst,KsiIndicator_signal,MfiIndicator,ObvIndicator,Ema4Indicator_ema8,Ema4Indicator_ema13,Ema4Indicator_ema21,Ema4Indicator_ema55,Ema4Indicator_ema100,Ema4Indicator_ema200,Ema10And20_ema10,Ema10And20_ema20,Sma3Indicator_sma1,Sma3Indicator_sma2,Sma3Indicator_sma3,AdlIndicator,AdxIndicator_adx,AdxIndicator_pdi,AdxIndicator_mdi,AwesomeOscillatorIndicator,CciIndicator,StochasticIndicator_k,StochasticIndicator_d,IchimokuCloudIndicator_conversion,IchimokuCloudIndicator_base,IchimokuCloudIndicator_spanA,IchimokuCloudIndicator_spanB,WildersSmoothingWeighteMovingAvg,WeighteMovingAvg,VolumeWeightedAvgPrice,TrixIndicator,ForceIndexIndiactor,RocIndicator,PsarIndicator,EMAIndicator,SmaIndicator,ZScore_o,ZScore_h,ZScore_l,ZScore_c,ZScore_v,ZEMAIndicator
1761619200000,114129.1,114132.9,113929.8,113929.8,13.341888,1521293.718833,short,114452.03640970001,40.06,148.2736764,114224.235,114543.6578,113904.8122,0.03911398936,114195.5261,114492.0734528,113898.9787472,48.67371795,104.4083333,-55.73461538,-95.21976259,0.8841763199,1.557920358,56.64,526.302526000001,114099.1303,114142.9626,114166.157,114252.4949,114427.3589,114623.6538,114121.435,114164.4951,114145.43,114454.806,114851.0555,1250,22.84221009,13.90388661,27.24413819,-118.97,-121.50164319120802,4.780237408,19.457812,114186.85,114153.2,114170.025,114184.5,114423.8208,114126.2692,112143.27378004581,0.0009593236501,-2659.038278,-0.4600878588,114440.683403264,114623.6538,114145.43,-0.3213384370333289,-0.6888394723338653,-0.9832883104977761,-1.4771838860843685,-0.8070339163423975,114111.2273
1761619500000,113929.8,113989.1,113654.4,113664.1,59.081306,6725139.09068648,short,114341.7322984,32.96,157.1511204,114199.81,114601.517,113798.103,-0.1667919653,114189.1998,114503.5020408,113874.8975592,-3.164102564,90.00769231,-93.17179487,-98.88377445,0.3098478778,1.43301942,43.37,467.221220000001,114002.4569,114074.5537,114120.5155,114231.4808,114412.2449,114614.106,114038.2832,114116.8384,114133.318,114437.428,114842.4885,1194,24.75253829,11.8807466,35.25273327,-155.02,-205.34465112343946,1.116225547,14.21551439,114064.04999999999,114088.9,114076.47499999999,114088.9,114408.6264,114040.7833,112146.06934631933,-0.00001881266486,-15697.903,-0.7147823596,114419.05606713344,114614.106,114133.318,-1.4771838860843685,-1.5392439220369776,-2.428175778950173,-2.8418744568218433,2.606657473447984,114021.8018
1761619800000,113664.1,113954.7,113567.9,113907.2,57.859102,6582845.06931281,short,114341.7322984,42.93,168.0867813,114186.35,114607.8454,113764.8546,0.1688575961,114164.4951,114500.6686626,113828.3215374,-44.46474359,70.13988604,-114.6046296,-64.10283538,-0.1651150179,1.226150576,39.62,525.0803220000009,113981.2887,114050.646,114101.1232,114219.8994,114402.244,114607.0721,114014.4499,114096.8728,114127.514,114422.032,114835.2625,1238,26.81133437,10.05909944,33.27637721,-195.01,-155.13552848994783,35.89716462,13.93120919,113966.45,114045.65,114006.04999999999,114045.65,114398.5979,114003.1885,112148.86625142355,-0.001007054553,14065.5477,-0.464092878,114373.17670310543,114607.0721,114127.514,-2.8418744568218433,-1.696320698149601,-2.7031572581156693,-1.4048289882455833,2.337934847554207,113998.8815
1761620100000,113907.2,113996.7,113876,113930.2,20.261244,2308576.714547,short,114341.7322984,43.78,165.8302679,114171.18,114606.3971,113735.9629,0.2231496648,114116.8384,114448.49893579999,113785.1778642,-86.39358974,46.37029915,-132.7638889,-61.38350032,-0.6689588974,0.9502032064,39.08,545.341566000001,113969.9357,114033.4394,114085.5847,114209.553,114392.8966,114600.337,113999.1317,114080.9992,114120.996,114406.795,114827.3605,1236,28.28724845,11.27128516,31.6457974,-219.2,-92.0559036144247,38.61649968,25.20996328,113879.35,114045.65,113962.5,114045.65,114389.2299,113975.941,112149.91662187631,-0.001947348911,466.008612,-0.4255482791,114308.754566857,114600.337,114120.996,-1.4048289882455833,-1.4084680097639715,-1.022584197310915,-1.2595792211021837,-0.35000369905793743,113985.1452
1761620400000,113930.2,114095.1,113868.4,114051.2,43.384137,4944237.0773312,short,114341.7322984,48.16,168.7288266,114162.005,114599.2112,113724.7988,0.3732806168,114096.8728,114434.3304532,113759.41514679999,-123.8339744,19.33568376,-143.1696581,-46.64385074,-0.9717374256,0.6358999227,48.09,588.725703000001,113987.9944,114035.9767,114082.4588,114203.8975,114386.1303,114594.873,114008.5987,114078.1612,114118.906,114392.482,114820.7105,1262,28.69801234,14.16901779,28.79209775,-229.11,-58.98753485112403,53.35614926,42.62327119,113879.35,114045.65,113962.5,114045.65,114382.4693,113973.5513,112152.25038569949,-0.002698400473,5249.480577,-0.3426150766,114249.48620150844,114594.873,114118.906,-1.2595792211021837,-0.7456072442028885,-1.0368431268753717,-0.49439888779896224,1.260044622075502,113998.3561
1761620700000,114051.2,114107.6,113988.7,113988.7,19.123583,2181445.9663722,short,114341.7322984,46.16,166.3560253,114151.16,114594.2239,113708.0961,0.3166630141,114080.9992,114413.71125060001,113748.2871494,-156.2269231,-9.377635328,-146.8492877,-53.54382866,-1.304631427,0.2915764594,51.7,569.6021200000009,113988.1512,114029.2229,114073.9353,114196.2119,114378.2604,114588.8414,114004.9807,114069.6411,114116.312,114377.103,114813.3495,1243,28.96157228,13.99182917,27.39667716,-223.62,-46.03014772919153,46.45617134,46.14294009,113851.7,114045.65,113948.67499999999,114045.65,114374.5939,113966.5731,112153.29022550868,-0.003351400407,-1195.223937,-0.3290342325,114194.95930538776,114588.8414,114116.312,-0.49439888779896224,-0.6311322631014752,-0.32850295041966393,-0.8529596835995359,-0.46129705395834836,113996.4249
1761621000000,113988.7,113999.9,113709.6,113730.4,49.600799,5647166.4846055,short,114341.7322984,38.96,172.2581194,114130.8,114610.4025,113651.1975,0.08257098326,114078.1612,114422.6774388,113733.6449612,-178.4807692,-39.84921652,-138.6315527,-82.06005741,-1.658444277,-0.08918189967,44.56,520.0013210000009,113930.8732,113986.5339,114042.7048,114179.5757,114365.4315,114580.2997,113955.057,114037.3324,114109.404,114360.325,114804.8735,1200,30.30937169,12.41034277,35.16690282,-205.43,-109.97653830066822,17.93994259,39.2507544,113851.7,114045.65,113948.67499999999,114045.65,114361.71,113924.6808,112155.67320645145,-0.004173952403,-12811.88638,-0.3857378594,114144.79456095674,114580.2997,114109.404,-0.8529596835995359,-1.3351104638290467,-1.8428647402535618,-2.3158763497403747,1.6289351936860514,113943.2199
1761621300000,113730.4,113872.8,113730.4,113819.4,34.83581,3965118.7008118,short,114341.7322984,42.3,170.8363042,114109.235,114603.8835,113614.5865,0.207029335,114069.6411,114411.31370839999,113727.9684916,-194.7653846,-72.13831909,-122.6270655,-68.44812445,-2.024077853,-0.4817461216,42.01,554.8371310000009,113906.1013,113962.6576,114022.4044,114166.7123,114354.619,114572.7285,113930.3921,114016.5769,114104.898,114345.019,114796.3725,1209,31.56089971,11.71108738,33.18543889,-183.89,-100.88170647507643,31.55187555,31.98266316,113850.4,114045.65,113948.025,114045.65,114350.8638,113902.1269,112157.3369362656,-0.0049968014,3100.38709,-0.3058634336,114107.6,114572.7285,114104.898,-2.3158763497403747,-2.0916780200908374,-1.6468629149846699,-1.6943381037272227,0.5967819003323744,113918.4559
1761621600000,113819.4,113963,113801.8,113953.4,40.615865,4625172.759058,short,114341.7322984,47,170.3774325,114084.085,114556.2071,113611.9629,0.3615983026,114037.3324,114378.087265,113696.577535,-188.5301282,-103.0206553,-85.50947293,-38.11205651,-2.226952503,-0.8695436893,50.83,595.4529960000009,113916.6122,113961.3351,114016.1312,114159.094,114346.674,114566.5661,113934.5753,114010.5601,114103.414,114334.134,114789.1675,1245,31.890342,14.5548737,31.05245433,-187.74,-64.0565679904907,61.88794349,37.12658721,113850.4,114045.65,113948.025,114045.65,114342.9146,113904.6654,112159.38806218785,-0.005651758827,5442.52591,-0.02465312353,114064.424,114566.5661,114103.414,-1.6943381037272227,-1.4229441707074286,-1.2058062102596707,-0.8730820797452806,0.967814142053801,113925.4448
1761621900000,113953.4,113990.6,113857.6,113944.8,37.253785,4244458.8666615,short,114341.7322984,46.74,168.5975548,114057.205,114495.5635,113618.8465,0.37178873,114016.5769,114353.7720096,113679.3817904,-190.8724359,-129.6368946,-61.23554131,-39.49269546,-2.429293989,-1.237707057,57.15,558.1992110000009,113922.8761,113958.9729,114009.6466,114151.4407,114338.7161,114560.3793,113936.4344,114004.2972,114101.648,114322.015,114781.442,1257,31.94990064,14.88966426,29.37485894,-195.54,-51.590624371158626,60.50730454,51.31570786,113837.75,114045.65,113941.7,114045.65,114334.9523,113906.241,112161.29197014125,-0.006168431402,-320.382551,-0.1414471782,114024.70208,114560.3793,114101.648,-0.8730820797452806,-1.1939859709028164,-0.868653134117516,-0.8952656889252162,0.7100968624400891,113929.3158
1761622200000,113944.8,113983,113825.3,113903.9,30.493613,3473111.5021794,short,114341.7322984,45.44,168.0786236,114030.485,114436.633,113624.337,0.3441639501,114010.5601,114346.7173472,113674.4028528,-186.574359,-150.015812,-36.55854701,-40.80338266,-2.526506251,-1.552857516,58.56,527.7055980000009,113918.6592,113951.1054,114000.0333,114142.5999,114330.1059,114553.8472,113930.519,113994.7356,114102.02,114307.901,114773.666,1256,32.15385199,13.92878408,28.80096814,-221.48,-58.68489398453605,59.19661734,60.53062179,113837.75,114045.65,113941.7,114045.65,114326.3312,113903.5936,112162.82367542968,-0.006604695889,-1247.188772,-0.08868032104,113990.6,114553.8472,114102.02,-0.8952656889252162,-1.206831192988728,-1.0124704529183974,-1.0993274924768146,0.2241643048089095,113924.2326
1761622500000,113903.9,113936.7,113814.2,113882.7,24.037851,2737170.6566868,short,114341.7322984,44.74,165.908213,114003.765,114373.3245,113634.2055,0.3362036424,114004.2972,114336.113626,113672.480774,-194.6884615,-166.7073362,-27.98112536,-44.53840733,-2.403930714,-1.801614815,53.78,503.66774700000093,113910.6683,113941.3332,113989.3666,114133.3178,114321.2464,114547.1691,113921.8247,113984.0655,114099.004,114296.069,114765.79,1259,32.39594273,13.21535277,27.7898999,-216.93,-65.07108208342032,55.46159267,58.38850485,113908.6,114045.65,113977.125,114045.65,114317.4586,113898.9808,112164.0110696967,-0.006983864171,-509.6024412,-0.2158958583,113990.6,114547.1691,114099.004,-1.0993274924768146,-1.4583450299605274,-1.0484296870954106,-1.1860132369572483,-0.20225648140564584,113915.9261
1761622800000,113882.7,113882.7,113763.1,113834,20.355976,2316870.3112462,short,114326.50314799999,43.1,163.70306,113973.3,114289.5081,113657.0919,0.2797336627,113994.7356,114322.14172,113667.32948,-190.9948718,-178.3297009,-12.66517094,-52.90265487,-2.519091904,-2.007185149,49.73,483.31177100000093,113893.6309,113925.9999,113975.2424,114122.6279,114311.5979,114540.0729,113905.8565,113969.7736,114092.796,114283.822,114757.682,1263,32.86536553,12.54002127,28.55315246,-210.05,-84.00042340309886,47.09734513,53.91851838,113908.6,114045.65,113977.125,114045.65,114307.7894,113890.0346,112164.98526619126,-0.00735206163,-991.3360312,-0.08408686753,113983,114540.0729,114092.796,-1.1860132369572483,-1.725268112168155,-1.2854576215191185,-1.4160373005363376,-0.45623827939024575,113899.5409
1761623100000,113834,113912,113763.1,113820.2,16.762546,1908072.9537888,short,114326.50314799999,42.63,162.9981523,113946.06,114212.5588,113679.5612,0.2638638523,113984.0655,114310.0618046,113658.06919539999,-161.4288462,-182.5069088,21.07806268,-55.34513274,-2.590749171,-2.187075343,50.39,466.54922500000094,113877.3129,113910.8856,113961.1476,114111.8269,114301.8673,114532.91,113890.2826,113955.5285,114087.004,114271.981,114749.673,1259,32.98593478,12.99769805,26.72227263,-215.62,-75.86939237245562,44.65486726,49.07126835,113908.6,114045.65,113977.125,114045.65,114298.0376,113880.1936,112165.78912333093,-0.007706585161,-231.3231348,0.1373344794,113949.792,114532.91,114087.004,-1.4160373005363376,-1.4909088247232767,-1.2458225344746447,-1.4449772140809864,-0.6923550963541433,113883.6727
1761623400000,113820.2,113913.1,113768.1,113817.3,24.307873,2767461.5714713,short,114326.50314799999,42.52,162.1410975,113928.385,114179.3556,113677.4144,0.278689217,113969.7736,114294.05579500001,113645.491405,-144.3397436,-181.1861111,36.84636752,-53.78914212,-2.729026258,-2.345341436,54.32,442.2413520000009,113863.9767,113897.5162,113948.0705,114101.3081,114292.2719,114525.7895,113877.0131,113942.3639,114080.538,114261.867,114741.64,1251,33.08556407,12.22653168,25.03854132,-225.91,-70.3104373121556,46.21085788,45.98769009,113854.75,114040.5,113947.625,114045.65,114288.4229,113867.9051,112166.9541897772,-0.008034369719,-70.4928317,-0.07892389594,113919.24064,114525.7895,114080.538,-1.4449772140809864,-1.449645613776896,-1.2046943116408222,-1.4134492884331586,-0.14645170624202988,113870.3982
1761623700000,113817.3,113956.7,113785.1,113899.4,16.711127,1903247.833601,short,114326.50314799999,46.58,162.5915214,113914.925,114140.5107,113689.3393,0.4655895742,113955.5285,114280.7115428,113630.3454572,-124.4833333,-175.186396,50.70306268,-38.57698722,-2.697849305,-2.460830883,63.44,458.9524790000009,113871.8485,113897.7853,113943.646,114094.0971,114284.4923,114519.5568,113881.0834,113938.2721,114075.18,114251.283,114734.5885,1257,32.67981332,13.20635776,23.17732571,-225.26,-29.501874823350565,61.42301278,50.76291264,113860.5,114037,113948.75,114045.65,114280.6424,113869.4,112167.77704630516,-0.00823962039,1371.983527,-0.02703409632,113567.9,114519.5568,114075.18,-1.4134492884331586,-1.1646711917639359,-1.101988739644653,-0.9726309722839359,-0.6664018413211513,113876.1985
1761624000000,113899.4,113939.3,113816.3,113832.1,23.772229,2707045.1230831,short,114326.50314799999,43.85,160.7062109,113907.455,114133.6214,113681.2886,0.3334080571,113942.3639,114263.7763218,113620.95147819999,-119.4262821,-166.8153846,47.38910256,-69.22110553,-2.406416288,-2.503312931,54.42,435.1802500000009,113863.0155,113888.4017,113933.5054,114084.74,114275.534,114512.7164,113872.1773,113928.1604,114068.194,114240.217,114727.675,1239,32.30304476,12.48969942,21.91958121,-215.77,-39.33957955703315,30.77889447,46.13758838,113876.85,114020.79999999999,113948.825,114045.65,114271.6716,113860.9359,112168.9340563189,-0.008409946451,-1599.871012,-0.192106703,113575.67599999999,114512.7164,114068.194,-0.9726309722839359,-1.2418875393389197,-0.9326385008328636,-1.2969904960931675,-0.1684615570840464,113867.3788
1761624300000,113832.1,113937,113750.9,113848.9,21.581459,2456855.8741854,short,114326.50314799999,44.72,161.9154389,113894.59,114102.6166,113686.5634,0.3901823132,113938.2721,114262.10297780001,113614.4412222,-109.2224359,-158.0034188,48.78098291,-65,-2.237779558,-2.504515938,49.21,456.7617090000009,113859.8788,113882.7586,113925.814,114076.3172,114267.0858,114506.1113,113867.9451,113920.6118,114062.966,114229.263,114720.466,1240,32.38266658,11.47506369,22.99377367,-200.14,-48.70985745685223,35,42.40063575,113870.75,114020.79999999999,113945.775,114045.65,114263.2161,113857.8654,112169.97256392393,-0.008523033204,362.5685112,-0.1226437357,113583.29647999999,114506.1113,114062.966,-1.2969904960931675,-1.2151335007068131,-1.2249409730840217,-1.1653823945307733,-0.33691492474522866,113863.6831
1761624600000,113848.9,113923.2,113823.3,113915.7,13.758146,1566690.3346261,short,114326.50314799999,48.16,158.9623228,113890.125,114092.2298,113688.0202,0.5632716294,113928.1604,114246.08504559999,113610.2357544,-73.48846154,-144.960755,71.47229345,-48.2160804,-2.115821071,-2.469685613,45.17,470.5198550000009,113872.2835,113887.4645,113924.8946,114070.5808,114260.1277,114500.2365,113876.6278,113920.144,114061.164,114219.838,114713.1395,1252,32.45660113,10.96032661,21.96234165,-182.89,-3.947129997068089,51.7839196,39.18760469,113866.95,114020.79999999999,113943.875,114045.65,114256.2658,113866.8641,112170.6504382656,-0.008513406114,919.0441528,0.1629291729,113590.7645504,114500.2365,114061.164,-1.1653823945307733,-1.2509509506598544,-0.8323262495059817,-0.7906289091090497,-0.8861073316073226,113874.0865
1761624900000,113915.7,113939.2,113841,113857.2,13.844213,1576705.2936454,short,114326.50314799999,45.49,156.0688788,113876.53,114046.5361,113706.5239,0.4431490988,113920.6118,114232.7495576,113608.4740424,-50.80769231,-129.8755698,79.06787749,-49.15604547,-2.187276357,-2.431993403,40.62,456.6756420000009,113868.9316,113883.141,113918.7405,114062.9601,114252.1489,114493.8382,113873.0955,113914.1494,114056.308,114208.948,114705.227,1243,32.30644216,11.20208454,20.96672613,-163.66,-2.9324730863997357,50.84395453,45.87595804,113853.79999999999,113966.45,113910.125,114045.65,114248.2845,113864.4872,112171.32873126905,-0.008466052865,-809.8864605,0.03321050717,113598.08325939199,114493.8382,114056.308,-0.7906289091090497,-1.1214912978162734,-0.7188374558890919,-1.0603938871805945,-0.8803950433723009,113870.7092
1761625200000,113857.2,113946.1,113813.2,113917,25.110904,2859828.2400707,short,114326.50314799999,48.63,154.9655989,113875.89,114045.184,113706.596,0.6214159982,113920.144,114230.0751978,113610.2128022,-44.07948718,-113.1412393,69.06175214,-28.2859339,-2.111301388,-2.399479033,50.82,481.7865460000009,113879.6135,113887.978,113918.5823,114057.7472,114245.5123,114488.0985,113881.0781,113914.4209,114053.034,114199.701,114697.619,1257,32.37193284,10.50782174,20.96370524,-153.89,21.71003310258533,71.7140661,58.11398008,113853.79999999999,113879.35,113866.575,114045.65,114241.6588,113870.8256,112172.56698970376,-0.008322127936,1501.632059,-0.03194288191,113605.25559420415,114488.0985,114053.034,-1.0603938871805945,-1.0457231219419334,-0.8282061975847776,-0.7248074571555141,-0.1026672740915286,113879.9673
1761625500000,113917,113956.4,113853.1,113861.2,10.633224,1211159.9521905,short,114326.50314799999,45.97,152.5053323,113885.745,114024.8281,113746.6619,0.4117613858,113914.1494,114219.1600646,113609.13873539999,-39.22307692,-96.27770655,57.05462963,-53.98414685,-1.970150617,-2.338485557,54.67,471.1533220000009,113875.5216,113884.1526,113913.3657,114050.7277,114237.9021,114481.8607,113877.4639,113909.3522,114047.17,114190.7,114689.9065,1248,32.27886774,10.48134385,19.92978354,-139.18,12.087613622932677,46.01585315,56.19129126,113853.79999999999,113879.35,113866.575,114045.65,114234.0496,113869.0462,112173.09022526779,-0.008160822474,-593.3338992,-0.07336885931,113612.28448232007,114481.8607,114047.17,-0.7248074571555141,-0.9565718205965237,-0.6065816464616871,-0.9787382822676625,-1.1443690964275104,113876.2139
1761625800000,113861.2,113911.9,113796.3,113911.8,20.881005,2377494.080406,short,114278.932268,48.71,150.7479355,113885.975,114025.2144,113746.7356,0.5927359641,113914.4209,114215.916771,113612.92502899999,-35.88397436,-82.32827635,46.44430199,-32.87442637,-1.838156489,-2.254864148,44.71,492.0343270000009,113883.5835,113888.1022,113913.2234,114045.766,114231.4447,114476.1884,113883.7068,113909.5853,114039.522,114182.142,114682.775,1269,32.62385261,9.893308608,21.56828204,-121.48,-19.767568154569187,67.12557363,61.61849763,113853.79999999999,113851.7,113852.75,114045.65,114227.6046,113876.1231,112174.10669907072,-0.007930792471,1056.578853,0.006935671211,113619.17279267366,114476.1884,114039.522,-0.9787382822676625,-1.1618770781807324,-0.8604359833623891,-0.6967754928932928,-0.42107486284346746,113883.3311
1761626100000,113911.8,113971.1,113809.6,113899.7,32.222252,3669590.9500659,short,114278.932268,48.08,151.2599386,113884.45,114022.3805,113746.5195,0.5552814642,113909.3522,114211.8720772,113606.8323228,-26.525,-69.23774929,42.71274929,-35.88970271,-1.778246297,-2.14922193,43.76,459.81207500000096,113887.1649,113889.759,113911.994,114040.5493,114224.8755,114470.4522,113886.6147,113908.6439,114033.006,114172.944,114675.526,1273,32.0672915,11.9764958,19.8894454,-101.43,17.30986087477117,64.11029729,59.08390802,113861,113851.7,113856.35,114045.65,114221.0466,113881.2372,112175.69143168838,-0.007661761201,-389.8892492,0.01492764046,113625.9233368202,114470.4522,114033.006,-0.6967754928932928,-0.8157833159059554,-0.7755167989221755,-0.745461194281092,0.4062580241266119,113886.6049
1761626400000,113899.7,113957.5,113869.1,113869.2,9.414369,1072439.9409168,short,114278.932268,46.46,148.2666082,113875.35,113990.1497,113760.5503,0.4732142157,113909.5853,114206.1185164,113613.0520836,-18.36858974,-57.44722222,39.07863248,-46.27611262,-1.733260042,-2.042045345,50.58,450.39770600000094,113883.1727,113886.822,113908.1036,114034.4297,114217.8324,114464.4696,113883.4484,113904.8873,114030.158,114164.523,114668.208,1263,31.55048476,11.45107928,19.01688272,-80.97,41.195452215148045,53.72388738,61.65325276,113861,113850.4,113855.7,114045.65,114214.0096,113881.441,112176.1552734071,-0.007395364345,-287.1382545,0.03092222007,113639.73040334739,114464.4696,114030.158,-0.745461194281092,-0.869901339911469,-0.47636453503454573,-0.8742831014225132,-1.2065305595237037,113883.1239
1761626700000,113869.2,114070.8,113869.2,114047.2,13.866754,1580644.2934054,short,114278.932268,55.84,150.8062935,113878.275,114006.6557,113749.8943,1.157906523,113908.6439,114210.25648699999,113607.031313,3.698076923,-43.76673789,47.46481481,-7.377305408,-1.576942423,-1.949881582,57.81,464.26446000000095,113919.6232,113909.7332,113920.7487,114034.8858,114214.4535,114460.3177,113913.2214,113918.4409,114029.316,114157.822,114662.4435,1274,29.59228621,15.80362705,17.16720333,-49.61,249.76612351474603,92.62269459,70.15229308,113910.85,113850.4,113880.625,114045.65,114210.6734,113908.5782,112176.87652980702,-0.00694838376,2468.282212,0.1994373582,113652.98518721349,114460.3177,114029.316,-0.8742831014225132,-0.247767120687336,-0.4613950553160477,0.0328102357335149,-0.8770856581465233,113915.9391
1761627000000,114047.2,114047.2,113987,114010.1,11.820434,1347649.4673747,short,114278.932268,53.73,146.4917081,113892.26,114013.9212,113770.5988,0.9842957327,113904.8873,114197.8707162,113611.9038838,16.67628205,-29.77799145,46.4542735,-18.97467959,-1.394591279,-1.856193996,64.39,452.444026000001,113939.7292,113924.0713,113928.8716,114034.0006,114210.4069,114455.8379,113930.8357,113927.1703,114029.836,114150.906,114656.1655,1271,27.77395898,15.32430376,16.64652284,-14.9,245.6900130945065,81.02532041,75.79063413,113933.55,113837.75,113885.65,114045.65,114206.662,113927.0974,112177.49732797542,-0.006415674348,-438.5381014,0.1693942836,113678.05407598068,114455.8379,114029.836,0.0328102357335149,-0.3614383644659289,0.12691496553324944,-0.14275851064632258,-0.9923903034025099,113934.7713
1761627300000,114010.1,114010.1,113947.5,113957.3,15.354598,1750110.1970821,short,114278.932268,50.78,142.4968648,113899.155,114019.1367,113779.1733,0.7423077853,113918.4409,114203.4346296,113633.4471704,10.22435897,-20.47656695,30.70092593,-35.47983745,-1.206595791,-1.755168965,58.13,437.08942800000096,113943.6338,113928.8183,113931.456,114031.2613,114205.3949,114450.8773,113935.6474,113930.0398,114031.082,114144.249,114649.986,1260,26.51569528,14.82090852,18.17246342,22.98,142.93350686789339,64.52016255,79.38939252,113933.55,113837.75,113885.65,114045.65,114201.6747,113935.0218,112178.28419393305,-0.005884533358,-810.7227744,0.05083433275,113701.61883142183,114450.8773,114031.082,-0.14275851064632258,-0.5357398048994855,-0.052361812742452316,-0.3861856629537583,-0.7225962491570882,113939.277
1761627600000,113957.3,113959.6,113896.4,113914.7,13.93949,1588056.6297516,short,114278.932268,48.47,138.7208237,113897.22,114014.8654,113779.5746,0.5742910475,113927.1703,114204.6119474,113649.7286526,16.81923077,-12.96246439,29.78169516,-48.79649891,-1.095531931,-1.633864028,50.6,423.149938000001,113937.2041,113926.8014,113929.9327,114027.0984,114199.6386,114445.5422,113931.8388,113928.5789,114030.83,114136.895,114643.133,1255,25.86377587,14.30982701,20.33397695,39.8,50.339400492580886,51.20350109,65.58299469,113933.55,113908.6,113921.07500000001,114045.65,114195.9352,113935.65,112178.9788129569,-0.005407646656,-593.822274,0.07256301166,113723.76970153653,114445.5422,114030.83,-0.3861856629537583,-0.7837079373106302,-0.2818752461397172,-0.5808271023762713,-0.8234858067077353,113934.3616
1761627900000,113914.7,113919.1,113845.4,113872.4,15.6669,1784143.8342848,short,114234.0865359,46.22,135.624594,113893.6,114009.6106,113777.5894,0.4086290391,113930.0398,114201.288988,113658.790612,21.00064103,-5.731339031,26.73198006,-62.01938106,-0.9529392021,-1.505157119,43.91,407.483038000001,113922.8032,113919.0297,113924.7025,114021.5734,114193.1586,114439.8393,113921.0317,113923.2285,114029.042,114128.799,114636.0845,1250,25.72821637,13.71584537,22.36231717,41.55,-26.74373832395252,37.98061894,51.23476086,113933.55,113908.6,113921.07500000001,114045.65,114189.4645,113928.7115,112179.73890944615,-0.005021337625,-662.70987,0.02064139399,113744.59151944434,114439.8393,114029.042,-0.5808271023762713,-0.9726103396917699,-0.5241517634766617,-0.7832844395010549,-0.6832072798268346,113921.9693
1761628200000,113872.4,113897.5,113822.4,113822.4,8.721215,993038.2250799,short,114199.1328824,43.65,132.7424704,113889.525,114009.4613,113769.5887,0.2201639537,113928.5789,114194.0638408,113663.09395919999,22.02564103,1.074074074,20.95156695,-77.6492654,-0.935070563,-1.390148224,46.83,398.76182300000096,113900.4913,113905.2255,113915.4022,114014.4601,114185.8169,114433.6957,113903.0987,113913.6258,114023.37,114120.881,114629.4605,1242,25.80452197,13.1182968,22.72232791,25.14,-79.5289012861908,22.3507346,37.17828488,113933.55,113908.6,113921.07500000001,114045.65,114182.1232,113913.7795,112180.15388759223,-0.004757163396,-436.06075,-0.08190267013,113764.16402827768,114433.6957,114023.37,-0.7832844395010549,-1.0610209849167511,-0.6214692670375543,-1.0082965527379806,-1.1307073858507966,113902.0554
1761628500000,113822.4,113896,113790.2,113836.5,21.35369,2430902.0903689,short,114180.1045941,44.58,131.4594957,113887.215,114009.3477,113765.0823,0.2923774714,113923.2285,114186.1474914,113660.3095086,26.15448718,7.967236467,18.18725071,-83.49964362,-0.9099502831,-1.287014201,46.87,420.115513000001,113886.271,113895.4076,113908.2293,114008.1044,114178.8997,114427.7534,113890.9898,113906.2805,114017.048,114114.735,114622.9175,1239,26.15326093,12.3049761,23.20049205,-4.96,-84.74571226159692,16.50035638,25.61056998,113930.5,113890.20000000001,113910.35,114045.65,114175.2108,113902.2128,112181.16510238829,-0.004568677264,301.087029,-0.01818066842,113782.56218658102,114427.7534,114017.048,-1.0082965527379806,-1.0394854820398918,-0.768610293384274,-0.9152900551178247,-0.23397219104360809,113888.9444
1761628800000,113836.5,113883.8,113829.4,113883.7,9.704676,1104871.8356814,short,114176.22413490001,47.72,127.7899959,113889.7,114009.3987,113770.0013,0.4749370712,113913.6258,114169.20579179999,113658.0458082,17.48333333,12.85705128,4.626282051,-66.67854597,-0.8292074805,-1.181565444,45.91,429.820189000001,113885.6997,113893.7351,113905.9994,114003.6614,114173.0541,114422.3399,113889.6644,113904.13,114011.194,114107.93,114616.876,1249,26.47708997,11.89655924,22.43044,-23.2,-45.97337010698772,33.32145403,24.057515,113930.5,113900.6,113915.55,114045.65,114169.3806,113898.1731,112181.6311077775,-0.004386611989,458.0607072,-0.02923180912,113790.2,114422.3399,114011.194,-0.9152900551178247,-1.084898625081365,-0.5777661145950816,-0.6734789084942008,-1.0191441469934184,113887.8955
